Time,cpu_util_percent,mem_util_percent,mem_gps,mpki,net_in,net_out,disk_usage_percent
11030,40.0,79.0,0.0,0.0,40.71,30.24,3.0
11080,25.0,81.0,0.0,0.0,37.31,25.96,8.0
11100,26.0,81.0,0.0,0.0,37.31,25.96,3.0
11110,32.0,81.5,0.0,0.0,39.01,28.1,3.0
11120,34.0,81.0,0.0,0.0,40.71,30.24,3.0
11130,26.0,81.0,0.0,0.0,37.31,25.96,3.0
11190,22.0,77.0,0.0,0.0,40.71,30.24,6.0
11260,21.0,85.0,0.0,0.0,36.04,26.6,1.0
11280,26.0,82.0,0.0,0.0,37.19,27.7,3.0
11310,21.0,85.0,0.0,0.0,36.04,26.6,1.0
11330,22.0,78.0,0.0,0.0,40.72,30.24,3.0
11340,24.0,85.0,0.0,0.0,36.04,26.6,3.0
11360,22.0,78.0,0.0,0.0,40.72,30.24,3.0
11370,3.0,91.0,0.0,0.0,22.81,18.14,1.0
11400,4.0,91.0,0.0,0.0,22.81,18.14,1.0
11420,27.0,80.0,0.0,0.0,37.31,25.96,5.0
11430,26.0,78.5,0.0,0.0,39.015,28.1,3.5
11440,6.0,91.0,0.0,0.0,22.81,18.14,1.0
11530,27.0,78.0,0.0,0.0,40.72,30.25,3.0
11550,27.0,79.0,0.0,0.0,40.72,30.25,3.0
11570,25.0,82.0,0.0,0.0,36.04,26.6,3.0
11580,28.0,85.0,0.0,0.0,33.67,25.16,3.0
11600,30.0,85.0,0.0,0.0,33.67,25.16,3.0
11620,35.0,78.0,0.0,0.0,40.72,30.25,2.0
11700,15.0,84.5,0.0,0.0,31.77,24.195,2.5
11710,6.0,91.0,0.0,0.0,22.81,18.14,1.0
11730,26.0,78.0,0.0,0.0,40.73,30.25,4.0
11770,32.0,78.0,0.0,0.0,40.73,30.25,3.0
11790,29.0,84.0,0.0,0.0,33.67,25.16,3.0
11810,5.0,91.0,0.0,0.0,22.81,18.14,1.0
11820,27.0,84.0,0.0,0.0,33.68,25.16,3.0
11880,19.0,78.0,0.0,0.0,37.32,25.97,1.0
11900,24.0,77.0,0.0,0.0,40.73,30.25,3.0
11910,25.0,84.0,0.0,0.0,33.68,25.16,3.0
11920,18.0,77.0,0.0,0.0,37.32,25.97,1.0
11940,22.0,77.0,0.0,0.0,40.73,30.25,3.0
11980,28.0,78.0,0.0,0.0,40.73,30.25,3.0
11990,26.0,78.0,0.0,0.0,40.73,30.25,3.0
12000,21.0,78.0,0.0,0.0,37.32,25.97,1.0
12030,23.0,83.0,0.0,0.0,33.68,25.17,3.0
12050,24.0,83.0,0.0,0.0,33.68,25.17,3.0
12060,16.0,77.0,0.0,0.0,37.32,25.97,1.0
12110,28.0,84.0,0.0,0.0,33.68,25.17,4.0
12120,29.0,79.0,0.0,0.0,40.73,30.25,3.0
12140,26.0,78.0,0.0,0.0,40.73,30.25,3.0
12150,29.5,81.0,0.0,0.0,37.205,27.71,3.0
12160,28.0,78.0,0.0,0.0,40.73,30.25,3.0
12190,18.5,88.0,0.0,0.0,28.245,21.655,2.0
12200,27.0,78.0,0.0,0.0,40.73,30.25,4.0
12230,33.0,79.0,0.0,0.0,40.74,30.25,4.0
12250,23.0,79.0,0.0,0.0,37.33,25.97,1.0
12280,30.0,86.0,0.0,0.0,33.68,25.17,5.0
12310,29.0,81.0,0.0,0.0,37.33,25.97,1.0
12320,34.0,87.0,0.0,0.0,33.68,25.17,4.0
12330,33.0,82.0,0.0,0.0,37.33,25.97,1.0
12350,34.0,87.0,0.0,0.0,33.68,25.17,4.0
12360,4.0,91.0,0.0,0.0,22.81,18.14,1.0
12380,41.0,84.0,0.0,0.0,40.74,30.25,4.0
12390,4.0,91.0,0.0,0.0,22.81,18.14,1.0
12460,35.0,82.0,0.0,0.0,40.74,30.26,4.0
12500,5.0,91.0,0.0,0.0,22.81,18.14,1.0
12520,32.0,88.0,0.0,0.0,33.69,25.17,5.0
12530,5.0,91.0,0.0,0.0,22.81,18.14,1.0
12590,34.0,81.0,0.0,0.0,40.74,30.26,2.0
12620,5.0,91.0,0.0,0.0,22.81,18.14,1.0
12640,24.3333,86.0,0.0,0.0,33.6267,24.79,2.3333
12650,5.0,91.0,0.0,0.0,22.81,18.14,1.0
12690,27.0,80.0,0.0,0.0,40.74,30.26,4.0
12710,56.0,84.0,0.0,0.0,39.035,28.115,3.0
12730,29.0,80.0,0.0,0.0,40.74,30.26,4.0
12750,27.5,82.5,0.0,0.0,37.215,27.715,3.5
12790,34.0,78.0,0.0,0.0,40.75,30.26,3.0
12820,20.0,68.0,0.0,0.0,37.33,25.97,9.0
12840,5.0,91.0,0.0,0.0,22.81,18.14,1.0
12860,22.0,68.0,0.0,0.0,37.34,25.97,15.0
12890,23.0,77.0,0.0,0.0,40.75,30.26,5.0
12900,14.5,88.0,0.0,0.0,28.25,21.655,2.5
12930,15.0,67.0,0.0,0.0,37.34,25.98,37.0
12940,18.0,68.0,0.0,0.0,37.34,25.98,37.0
12990,19.0,69.0,0.0,0.0,37.34,25.98,23.0
13140,30.0,78.0,0.0,0.0,40.75,30.26,4.0
13160,30.0,86.0,0.0,0.0,33.7,25.18,5.0
13170,5.0,91.0,0.0,0.0,22.81,18.15,1.0
13210,27.0,68.0,0.0,0.0,37.34,25.98,6.0
13220,26.0,68.0,0.0,0.0,37.34,25.98,6.0
13230,5.0,91.0,0.0,0.0,22.81,18.15,1.0
13270,27.0,69.0,0.0,0.0,37.34,25.98,6.0
13290,34.5,78.5,0.0,0.0,35.52,25.58,5.0
13300,5.0,91.0,0.0,0.0,22.81,18.15,1.0
13330,32.0,87.0,0.0,0.0,33.7,25.18,3.0
13340,36.0,81.0,0.0,0.0,40.76,30.27,6.0
13390,26.0,87.0,0.0,0.0,33.7,25.18,4.0
13400,17.6667,83.0,0.0,0.0,31.2867,23.1033,7.6667
13410,24.0,71.0,0.0,0.0,37.35,25.98,18.0
13430,38.0,81.0,0.0,0.0,40.76,30.27,4.0
13440,5.0,91.0,0.0,0.0,22.81,18.15,1.0
13460,37.0,74.0,0.0,0.0,37.35,25.98,5.0
13480,38.0,77.0,0.0,0.0,39.055,28.125,4.0
13490,29.0,72.0,0.0,0.0,37.35,25.98,5.0
13510,40.0,82.0,0.0,0.0,40.76,30.27,6.0
13520,13.5,88.5,0.0,0.0,28.255,21.665,2.5
13550,37.0,82.0,0.0,0.0,40.76,30.27,6.0
13560,24.0,86.0,0.0,0.0,33.7,25.18,3.0
13570,5.0,91.0,0.0,0.0,22.81,18.15,1.0
13590,28.0,80.0,0.0,0.0,40.76,30.27,5.0
13600,27.5,83.0,0.0,0.0,37.23,27.725,4.0
13640,25.0,92.0,0.0,0.0,37.83,30.2,5.0
13680,26.0,71.0,0.0,0.0,37.35,25.98,3.0
13700,31.0,72.0,0.0,0.0,37.35,25.98,3.0
13710,27.0,87.0,0.0,0.0,33.71,25.18,3.0
13730,33.0,82.0,0.0,0.0,40.76,30.27,4.0
13740,29.0,72.0,0.0,0.0,37.35,25.98,5.0
13750,31.0,94.0,0.0,0.0,37.83,30.2,4.0
13760,34.0,83.0,0.0,0.0,40.76,30.27,3.0
13800,32.0,88.0,0.0,0.0,33.71,25.18,4.0
13820,29.0,82.0,0.0,0.0,40.76,30.27,3.0
13850,32.0,81.0,0.0,0.0,40.77,30.27,3.0
13860,34.0,87.0,0.0,0.0,33.71,25.18,3.0
13870,31.0,81.0,0.0,0.0,40.77,30.27,4.0
13880,30.0,81.0,0.0,0.0,40.77,30.27,4.0
13890,30.0,94.0,0.0,0.0,37.83,30.2,4.0
13940,29.0,71.0,0.0,0.0,37.36,25.98,4.0
13950,36.0,86.5,0.0,0.0,39.3,30.24,3.5
14000,26.0,87.0,0.0,0.0,33.71,25.18,2.0
14010,25.0,71.0,0.0,0.0,37.36,25.99,3.0
14020,35.0,87.0,0.0,0.0,39.3,30.24,4.0
14030,24.0,71.0,0.0,0.0,37.36,25.99,3.0
14090,35.3333,88.0,0.0,0.0,37.44,28.5567,4.6667
14140,31.0,86.5,0.0,0.0,39.305,30.245,4.5
14160,4.0,91.0,0.0,0.0,22.81,18.15,1.0
14180,14.5,92.0,0.0,0.0,30.325,24.18,2.5
14190,32.0,83.5,0.0,0.0,37.6,28.1,2.5
14220,35.0,79.0,0.0,0.0,39.065,28.135,1.5
14260,34.0,84.0,0.0,0.0,40.77,30.28,2.0
14270,37.0,84.0,0.0,0.0,40.78,30.28,2.0
14280,37.0,84.0,0.0,0.0,40.78,30.28,4.0
14340,25.0,74.0,0.0,0.0,37.37,25.99,2.0
14350,31.0,81.0,0.0,0.0,40.78,30.28,3.0
14370,28.6667,83.3333,0.0,0.0,38.6633,28.8267,3.0
14400,31.0,92.0,0.0,0.0,37.84,30.21,3.0
14410,18.5,91.5,0.0,0.0,30.325,24.18,2.0
14420,28.0,81.0,0.0,0.0,40.78,30.28,3.0
14510,5.0,91.0,0.0,0.0,22.81,18.15,1.0
14520,20.3333,88.3333,0.0,0.0,33.81,26.2133,3.6667
14560,25.0,81.0,0.0,0.0,40.78,30.28,6.0
14600,20.0,86.0,0.0,0.0,33.72,25.19,5.0
14610,19.0,86.0,0.0,0.0,33.72,25.19,5.0
14650,50.0,94.0,0.0,0.0,37.85,30.21,5.0
14680,55.0,82.0,0.0,0.0,40.78,30.28,7.0
14710,45.0,74.0,0.0,0.0,37.38,25.99,28.0
14750,44.0,84.0,0.0,0.0,40.79,30.29,11.0
14760,46.0,84.0,0.0,0.0,40.79,30.29,6.0
14790,44.0,84.0,0.0,0.0,40.79,30.29,6.0
14810,16.5,89.0,0.0,0.0,28.27,21.67,3.0
14860,41.0,83.0,0.0,0.0,40.79,30.29,7.0
14870,30.0,73.0,0.0,0.0,37.38,26.0,9.0
14920,15.0,82.0,0.0,0.0,30.095,22.075,22.5
14930,28.5,78.0,0.0,0.0,39.085,28.145,26.0
15000,24.0,85.0,0.0,0.0,33.73,25.19,7.0
15010,40.0,74.0,0.0,0.0,37.38,26.0,15.0
15020,46.0,74.0,0.0,0.0,37.38,26.0,15.0
15070,4.0,91.0,0.0,0.0,22.81,18.15,1.0
15090,28.0,87.5,0.0,0.0,31.8,24.22,3.5
15100,39.0,76.0,0.0,0.0,37.38,26.0,50.0
15130,33.0,84.0,0.0,0.0,40.79,30.29,7.0
15140,4.0,91.0,0.0,0.0,22.81,18.15,1.0
15150,4.0,91.0,0.0,0.0,22.81,18.15,1.0
15230,31.0,76.0,0.0,0.0,37.39,26.0,12.0
15240,24.0,87.0,0.0,0.0,33.73,25.19,3.0
15260,21.5,88.0,0.0,0.0,31.805,24.22,2.5
15270,31.0,87.0,0.0,0.0,33.73,25.19,3.0
15290,34.0,84.0,0.0,0.0,40.8,30.29,4.0
15340,34.0,84.0,0.0,0.0,40.8,30.29,8.0
15430,4.0,91.0,0.0,0.0,22.81,18.15,1.0
15480,36.0,84.0,0.0,0.0,40.8,30.3,6.0
15530,26.0,75.0,0.0,0.0,37.39,26.0,5.0
15580,35.0,84.0,0.0,0.0,40.8,30.3,8.0
15680,4.0,91.0,0.0,0.0,22.81,18.15,1.0
15840,28.0,84.0,0.0,0.0,40.81,30.3,4.0
15880,23.0,75.0,0.0,0.0,37.4,26.01,5.0
15890,20.0,74.0,0.0,0.0,37.4,26.01,5.0
15910,29.0,83.0,0.0,0.0,40.81,30.3,6.0
15920,28.0,82.0,0.0,0.0,40.81,30.3,6.0
15950,25.0,74.0,0.0,0.0,37.4,26.01,4.0
16050,29.0,84.0,0.0,0.0,40.81,30.3,4.0
16080,3.0,91.0,0.0,0.0,22.81,18.15,1.0
16200,23.0,74.0,0.0,0.0,37.4,26.01,3.0
16220,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16230,22.5,89.5,0.0,0.0,29.465,22.395,2.0
16270,27.0,75.0,0.0,0.0,37.41,26.01,10.0
16280,27.0,76.0,0.0,0.0,37.41,26.01,10.0
16290,26.0,84.0,0.0,0.0,40.82,30.31,10.0
16300,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16320,31.0,88.0,0.0,0.0,36.12,26.64,5.0
16380,19.0,85.0,0.0,0.0,33.75,25.2,4.0
16440,3.0,91.0,0.0,0.0,22.81,18.15,1.0
16450,28.0,75.0,0.0,0.0,37.41,26.01,3.0
16460,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16470,25.0,87.0,0.0,0.0,36.12,26.64,2.0
16490,20.0,75.0,0.0,0.0,37.41,26.02,3.0
16500,19.0,80.0,0.0,0.0,35.58,25.615,12.0
16520,23.0,74.0,0.0,0.0,37.41,26.02,22.0
16530,21.0,86.0,0.0,0.0,33.75,25.21,2.0
16540,25.0,90.0,0.0,0.0,37.96,30.93,3.0
16560,18.0,86.0,0.0,0.0,33.75,25.21,2.0
16580,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16600,22.0,80.6667,0.0,0.0,37.3267,27.18,4.6667
16630,15.5,91.0,0.0,0.0,30.39,24.54,2.0
16660,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16670,25.0,88.0,0.0,0.0,34.935,25.93,1.5
16690,32.6667,87.3333,0.0,0.0,38.3033,29.2967,3.0
16700,26.0,88.0,0.0,0.0,36.12,26.65,2.0
16710,20.0,79.0,0.0,0.0,35.58,25.615,3.0
16720,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16730,21.5,84.5,0.0,0.0,37.285,27.76,3.0
16770,26.0,90.0,0.0,0.0,36.12,26.65,2.0
16780,25.0,90.0,0.0,0.0,36.12,26.65,2.0
16800,24.0,91.0,0.0,0.0,36.12,26.65,1.0
16840,29.0,75.0,0.0,0.0,37.42,26.02,21.0
16860,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16890,4.0,91.0,0.0,0.0,22.81,18.15,1.0
16910,5.0,91.0,0.0,0.0,22.81,18.15,1.0
16930,35.0,91.0,0.0,0.0,37.97,30.93,2.0
16980,4.0,91.0,0.0,0.0,22.81,18.15,1.0
17010,25.0,75.0,0.0,0.0,37.42,26.02,2.0
17030,18.0,86.0,0.0,0.0,33.76,25.21,4.0
17040,4.0,91.0,0.0,0.0,22.81,18.15,1.0
17050,23.0,79.5,0.0,0.0,35.59,25.615,2.5
17070,21.0,84.0,0.0,0.0,37.295,27.765,3.0
17110,18.0,73.0,0.0,0.0,37.42,26.02,2.0
17140,13.5,88.5,0.0,0.0,28.285,21.68,2.5
17160,40.25,86.0,0.0,0.0,38.0875,28.4825,3.0
17170,32.0,90.0,0.0,0.0,33.87,26.47,3.0
17180,47.0,94.0,0.0,0.0,37.97,30.94,5.0
17200,45.0,87.0,0.0,0.0,40.83,30.32,3.0
17220,41.0,91.0,0.0,0.0,36.13,26.65,2.0
17230,31.6667,86.6667,0.0,0.0,32.12,23.6067,2.0
17240,38.0,91.0,0.0,0.0,36.13,26.65,2.0
17250,48.5,92.0,0.0,0.0,35.865,28.075,4.5
17260,41.0,92.0,0.0,0.0,37.97,30.94,4.0
17270,36.0,77.0,0.0,0.0,37.42,26.02,3.0
17280,37.5,84.5,0.0,0.0,35.59,25.615,2.5
17320,3.0,91.0,0.0,0.0,22.81,18.15,1.0
17330,41.0,87.0,0.0,0.0,40.84,30.32,6.0
17370,45.0,91.0,0.0,0.0,33.76,25.21,5.0
17410,24.0,89.0,0.0,0.0,31.825,24.235,4.0
17430,30.0,77.0,0.0,0.0,37.43,26.03,4.0
17450,36.0,87.0,0.0,0.0,40.84,30.32,7.0
17470,47.0,92.5,0.0,0.0,35.87,28.075,5.5
17480,38.5,82.0,0.0,0.0,39.135,28.175,3.5
17520,35.0,93.0,0.0,0.0,37.98,30.94,5.0
17530,38.0,93.0,0.0,0.0,37.98,30.94,5.0
17590,35.0,86.0,0.0,0.0,40.84,30.32,3.0
17610,32.0,86.0,0.0,0.0,40.84,30.32,3.0
17620,22.5,88.5,0.0,0.0,31.825,24.235,2.0
17660,22.0,87.6667,0.0,0.0,33.2633,25.0433,2.3333
17670,5.0,91.0,0.0,0.0,22.81,18.15,1.0
17760,31.0,92.0,0.0,0.0,36.14,26.66,2.0
17770,29.0,92.0,0.0,0.0,36.14,26.66,2.0
17790,34.0,85.0,0.0,0.0,40.84,30.33,3.0
17860,28.5,81.5,0.0,0.0,39.14,28.18,4.5
17880,43.0,85.0,0.0,0.0,40.85,30.33,4.0
17930,32.0,83.0,0.0,0.0,40.85,30.33,4.0
17950,37.0,89.0,0.0,0.0,36.14,26.66,3.0
17960,35.0,84.0,0.0,0.0,40.85,30.33,12.0
17970,34.0,84.0,0.0,0.0,40.85,30.33,12.0
17990,29.0,83.0,0.0,0.0,40.85,30.33,12.0
18100,25.0,93.0,0.0,0.0,37.9,30.26,6.0
18150,34.0,86.0,0.0,0.0,40.85,30.33,3.0
18170,28.0,93.0,0.0,0.0,37.9,30.26,6.0
18220,38.0,89.0,0.0,0.0,39.375,30.295,6.0
18230,35.0,93.0,0.0,0.0,37.9,30.26,7.0
18240,34.5,89.5,0.0,0.0,39.375,30.295,4.5
18260,4.0,91.0,0.0,0.0,22.81,18.15,1.0
18270,27.0,94.0,0.0,0.0,37.9,30.26,6.0
18290,36.0,87.0,0.0,0.0,40.85,30.33,3.0
18300,25.0,94.0,0.0,0.0,37.9,30.26,6.0
18350,25.0,94.0,0.0,0.0,37.9,30.26,6.0
18360,34.0,87.0,0.0,0.0,40.85,30.34,3.0
18450,36.0,89.0,0.0,0.0,40.86,30.34,7.0
18460,37.0,89.0,0.0,0.0,40.86,30.34,7.0
18520,35.0,95.0,0.0,0.0,37.91,30.26,6.0
18550,5.0,91.0,0.0,0.0,22.81,18.15,1.0
18570,38.0,88.0,0.0,0.0,40.86,30.34,4.0
18600,34.0,88.0,0.0,0.0,40.86,30.34,4.0
18610,38.0,88.0,0.0,0.0,40.86,30.34,4.0
18620,36.0,88.0,0.0,0.0,40.86,30.34,4.0
18630,35.0,88.0,0.0,0.0,40.86,30.34,4.0
18650,29.0,88.0,0.0,0.0,36.15,26.67,9.0
18660,36.0,94.0,0.0,0.0,37.91,30.26,5.0
18680,31.0,87.0,0.0,0.0,36.15,26.67,5.0
18700,35.0,94.0,0.0,0.0,37.91,30.26,5.0
18710,15.5,89.0,0.0,0.0,29.485,22.41,3.0
18740,32.0,95.0,0.0,0.0,37.91,30.26,4.0
18780,20.5,91.5,0.0,0.0,30.365,24.205,2.5
18840,31.0,86.0,0.0,0.0,40.87,30.34,3.0
18850,18.0,88.5,0.0,0.0,31.845,24.245,2.0
18920,4.0,91.0,0.0,0.0,22.82,18.15,1.0
18970,32.0,83.0,0.0,0.0,40.87,30.34,3.0
19000,4.0,91.0,0.0,0.0,22.82,18.15,1.0
19010,34.0,90.0,0.0,0.0,36.16,26.67,2.0
19040,30.0,91.0,0.0,0.0,37.04,28.47,3.5
19060,17.0,91.0,0.0,0.0,37.92,30.27,4.0
19070,25.0,91.0,0.0,0.0,36.16,26.67,3.0
19110,25.0,89.0,0.0,0.0,36.16,26.67,1.0
19120,25.0,83.0,0.0,0.0,40.87,30.35,3.0
19200,23.0,88.0,0.0,0.0,37.92,30.27,4.0
19220,32.0,89.0,0.0,0.0,36.17,26.67,1.0
19230,28.0,89.0,0.0,0.0,37.92,30.27,4.0
19250,26.0,88.0,0.0,0.0,37.92,30.27,4.0
19260,4.0,91.0,0.0,0.0,22.82,18.15,1.0
19290,24.0,89.0,0.0,0.0,37.92,30.27,4.0
19300,34.0,84.0,0.0,0.0,40.87,30.35,3.0
19310,20.5,86.0,0.0,0.0,39.395,30.31,3.5
19410,26.0,84.0,0.0,0.0,40.88,30.35,3.0
19420,4.0,91.0,0.0,0.0,22.82,18.15,1.0
19430,25.0,90.0,0.0,0.0,37.92,30.27,4.0
19440,25.0,90.0,0.0,0.0,37.92,30.27,4.0
19450,24.0,90.0,0.0,0.0,37.92,30.27,4.0
19490,4.0,91.0,0.0,0.0,22.82,18.15,1.0
19690,5.0,91.0,0.0,0.0,22.82,18.16,1.0
19730,4.0,91.0,0.0,0.0,22.82,18.16,1.0
19770,34.0,93.0,0.0,0.0,37.93,30.28,8.0
19780,4.0,91.0,0.0,0.0,22.82,18.16,1.0
19790,26.0,92.0,0.0,0.0,37.93,30.28,8.0
19800,59.0,94.0,0.0,0.0,36.18,26.68,7.0
19820,4.0,91.0,0.0,0.0,22.82,18.16,1.0
19840,4.0,91.0,0.0,0.0,22.82,18.16,1.0
19890,19.0,91.0,0.0,0.0,37.93,30.28,7.0
19900,18.0,91.0,0.0,0.0,37.93,30.28,7.0
19920,26.5,88.0,0.0,0.0,31.855,24.26,2.5
19950,49.5,90.5,0.0,0.0,39.41,30.32,4.5
19970,34.0,94.0,0.0,0.0,37.93,30.28,5.0
20020,47.0,90.0,0.0,0.0,36.18,26.68,20.0
20100,45.0,89.0,0.0,0.0,36.19,26.68,19.0
20120,52.0,90.0,0.0,0.0,36.19,26.68,19.0
20150,30.5,91.0,0.0,0.0,29.505,22.42,10.0
20170,55.0,90.0,0.0,0.0,36.19,26.68,14.0
20230,36.0,94.0,0.0,0.0,37.94,30.28,11.0
20250,33.0,94.0,0.0,0.0,37.94,30.28,11.0
20300,38.0,92.0,0.0,0.0,37.94,30.28,13.0
20310,45.0,79.0,0.0,0.0,37.49,26.06,45.0
20320,43.0,93.0,0.0,0.0,37.94,30.28,13.0
20360,57.0,90.0,0.0,0.0,40.9,30.36,18.0
20370,4.0,91.0,0.0,0.0,22.82,18.16,1.0
20390,57.0,92.5,0.0,0.0,37.07,28.485,12.0
20400,50.0,95.0,0.0,0.0,37.94,30.28,12.0
20420,50.0,79.0,0.0,0.0,37.5,26.06,24.0
20430,49.0,79.0,0.0,0.0,37.5,26.06,24.0
20450,43.0,95.0,0.0,0.0,37.94,30.28,12.0
20460,5.0,91.0,0.0,0.0,22.82,18.16,1.0
20490,55.0,89.0,0.0,0.0,40.91,30.37,14.0
20500,50.5,94.0,0.0,0.0,37.07,28.49,15.0
20560,47.0,82.0,0.0,0.0,37.5,26.07,31.0
20570,51.0,92.0,0.0,0.0,36.2,26.69,25.0
20590,5.0,91.0,0.0,0.0,22.82,18.16,1.0
20610,4.0,91.0,0.0,0.0,22.82,18.16,1.0
20620,55.0,90.0,0.0,0.0,40.91,30.37,15.0
20630,48.0,95.0,0.0,0.0,37.95,30.29,15.0
20660,39.5,87.5,0.0,0.0,37.725,28.18,23.5
20670,44.0,90.0,0.0,0.0,36.2,26.69,25.0
20680,23.0,93.5,0.0,0.0,30.385,24.225,5.5
20700,47.5,83.0,0.0,0.0,39.205,28.22,11.0
20710,6.0,91.0,0.0,0.0,22.82,18.16,1.0
20720,5.0,91.0,0.0,0.0,22.82,18.16,1.0
20730,4.0,91.0,0.0,0.0,22.82,18.16,1.0
20750,5.0,91.0,0.0,0.0,22.82,18.16,1.0
20800,24.5,87.0,0.0,0.0,30.16,22.115,17.0
20840,5.0,91.0,0.0,0.0,22.82,18.16,1.0
20890,55.0,91.0,0.0,0.0,36.21,26.7,11.0
20900,5.0,91.0,0.0,0.0,22.82,18.16,1.0
20920,42.0,78.0,0.0,0.0,37.51,26.07,11.0
20980,55.0,86.0,0.0,0.0,40.92,30.38,15.0
20990,42.0,80.0,0.0,0.0,37.51,26.07,33.0
21050,43.0,90.0,0.0,0.0,36.21,26.7,10.0
21060,4.0,91.0,0.0,0.0,22.82,18.16,1.0
21070,47.0,81.0,0.0,0.0,37.51,26.07,22.0
21120,40.5,87.5,0.0,0.0,37.735,28.185,18.0
21160,43.0,90.0,0.0,0.0,36.21,26.7,4.0
21170,36.5,86.0,0.0,0.0,37.735,28.19,18.0
21190,37.0,87.0,0.0,0.0,36.21,26.7,5.0
21200,25.0,75.0,0.0,0.0,37.51,26.08,14.0
21250,41.5,87.5,0.0,0.0,39.445,30.34,8.5
21270,36.0,88.0,0.0,0.0,36.21,26.7,8.0
21280,43.0,85.0,0.0,0.0,40.93,30.38,10.0
21350,4.0,91.0,0.0,0.0,22.82,18.16,1.0
21430,43.0,90.0,0.0,0.0,36.22,26.7,3.0
21520,46.0,87.0,0.0,0.0,40.93,30.39,5.0
21530,23.0,75.0,0.0,0.0,37.52,26.08,7.0
21540,40.0,85.0,0.0,0.0,40.93,30.39,5.0
21550,40.0,86.0,0.0,0.0,40.93,30.39,5.0
21560,41.0,88.0,0.0,0.0,36.22,26.71,6.0
21610,50.0,87.0,0.0,0.0,40.93,30.39,5.0
21670,52.0,88.5,0.0,0.0,38.58,28.55,6.0
21690,47.0,88.0,0.0,0.0,36.22,26.71,5.0
21700,45.0,80.0,0.0,0.0,37.52,26.08,4.0
21760,50.0,90.0,0.0,0.0,36.22,26.71,5.0
21770,47.0,79.0,0.0,0.0,37.52,26.08,4.0
21780,51.0,87.0,0.0,0.0,40.94,30.39,5.0
21790,50.0,84.0,0.0,0.0,39.235,28.235,4.5
21800,45.0,80.0,0.0,0.0,37.53,26.08,4.0
21810,48.0,81.0,0.0,0.0,37.53,26.08,4.0
21820,51.0,87.0,0.0,0.0,40.94,30.39,5.0
21880,58.0,89.0,0.0,0.0,40.94,30.39,8.0
21890,59.0,90.0,0.0,0.0,36.23,26.71,11.0
21900,51.0,81.0,0.0,0.0,37.53,26.09,34.0
21930,59.0,91.0,0.0,0.0,36.23,26.71,6.0
21940,55.0,86.5,0.0,0.0,36.88,26.4,20.0
22000,48.0,89.0,0.0,0.0,40.95,30.4,7.0
22100,47.0,85.0,0.0,0.0,40.95,30.4,5.0
22130,41.0,88.0,0.0,0.0,36.23,26.71,6.0
22160,37.0,77.0,0.0,0.0,37.54,26.09,28.0
22220,49.0,90.0,0.0,0.0,36.24,26.72,6.0
22500,73.0,93.0,0.0,0.0,36.25,26.72,6.0
22510,75.0,93.0,0.0,0.0,36.25,26.72,6.0
22540,79.0,90.0,0.0,0.0,40.97,30.41,5.0
22590,78.0,94.0,0.0,0.0,36.25,26.72,6.0
22610,81.0,89.0,0.0,0.0,40.97,30.41,7.0
22620,79.0,88.0,0.0,0.0,40.97,30.41,8.0
22630,78.5,90.5,0.0,0.0,38.61,28.565,7.5
22640,79.0,94.0,0.0,0.0,36.26,26.73,7.0
22660,79.0,84.0,0.0,0.0,37.56,26.1,11.0
22680,83.0,93.0,0.0,0.0,33.88,25.28,6.0
22690,76.0,81.0,0.0,0.0,37.56,26.1,9.0
22700,76.0,81.0,0.0,0.0,37.56,26.1,9.0
22710,83.0,91.0,0.0,0.0,37.435,27.845,5.5
22720,78.0,81.0,0.0,0.0,37.57,26.1,9.0
22750,82.0,91.0,0.0,0.0,33.89,25.28,6.0
22790,76.0,83.0,0.0,0.0,37.57,26.1,4.0
22800,80.0,92.0,0.0,0.0,36.26,26.73,6.0
22810,84.0,93.0,0.0,0.0,33.89,25.28,10.0
22820,80.0,86.0,0.0,0.0,40.98,30.41,5.0
22830,76.0,86.0,0.0,0.0,40.98,30.41,5.0
22840,78.0,87.0,0.0,0.0,40.98,30.41,5.0
22900,76.0,84.0,0.0,0.0,37.57,26.1,5.0
22910,76.0,84.0,0.0,0.0,37.57,26.1,5.0
22930,79.0,89.0,0.0,0.0,40.99,30.41,8.0
22950,75.5,90.5,0.0,0.0,38.63,28.57,7.0
22970,62.0,80.0,0.0,0.0,37.58,26.1,10.0
23000,59.5,85.0,0.0,0.0,35.74,25.7,8.0
23010,60.5,90.0,0.0,0.0,37.445,27.855,6.5
23060,54.0,87.0,0.0,0.0,41.0,30.42,4.0
23090,55.0,91.0,0.0,0.0,33.9,25.29,5.0
23110,41.0,77.0,0.0,0.0,37.58,26.11,3.0
23210,57.0,88.0,0.0,0.0,41.0,30.42,5.0
23230,65.0,92.0,0.0,0.0,33.91,25.29,7.0
23270,58.0,91.0,0.0,0.0,33.91,25.29,7.0
23290,55.0,79.0,0.0,0.0,37.58,26.11,6.0
23380,63.0,92.0,0.0,0.0,33.91,25.29,8.0
