Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent
121650,41.7207,82.0283,36.7697,29.144,5.8953
121660,39.0701,81.9049,36.7668,29.1435,5.8917
121670,39.433,81.9738,36.7501,29.1309,5.8937
121680,39.6966,82.0266,36.7608,29.1379,6.3736
121690,41.9328,82.0868,36.7563,29.1343,6.3832
121700,40.4441,82.0593,36.7608,29.1389,6.375
121710,40.2561,82.2227,36.7644,29.1414,6.3734
121720,40.2429,82.3036,36.765,29.1429,6.3767
121730,40.9695,82.4729,36.7647,29.1418,6.3734
121740,40.9075,82.5988,36.7571,29.1335,5.4212
121750,42.0143,82.6535,36.7584,29.1351,5.4248
121760,41.7252,82.5925,36.7598,29.1398,5.4247
121770,40.0397,82.478,36.7293,29.1085,5.4437
121780,39.1431,82.3463,36.7276,29.1073,5.4435
121790,39.8877,82.3657,36.73,29.1106,5.4444
121800,40.4653,82.3935,36.7303,29.1091,5.7643
121810,44.4649,82.6319,36.737,29.1136,5.7677
121820,48.7693,83.6233,36.7201,29.1017,5.7693
121830,50.085,83.8571,36.7339,29.1125,5.7667
121840,50.3337,83.9024,36.7356,29.1146,5.765
121850,49.5488,83.8428,36.7489,29.1263,5.773
121860,50.2141,83.8118,36.7371,29.1154,5.8277
121870,48.9869,83.6292,36.7327,29.1124,5.8461
121880,45.3543,83.1197,36.7149,29.0948,5.8588
121890,41.8516,82.5339,36.7232,29.102,5.8419
121900,38.7702,82.097,36.7363,29.1095,5.8411
121910,36.624,81.9103,36.8166,29.1564,5.8227
121920,36.0656,81.7585,36.8135,29.1525,5.8195
121930,37.4755,81.5767,36.8252,29.1553,5.8078
121940,35.8952,81.5255,36.8373,29.1621,5.7928
121950,36.949,81.7061,36.8296,29.152,5.7906
121960,36.8896,81.7126,36.8243,29.1479,5.7829
121970,36.1008,81.7464,36.8275,29.1518,5.7926
121980,35.8152,81.6223,36.7431,29.1032,4.8266
121990,36.5142,81.4429,36.7317,29.0929,4.8264
122000,33.8933,81.2517,36.7437,29.1043,4.8087
122010,34.166,81.2417,36.7461,29.108,4.8088
122020,36.5055,81.2732,36.7605,29.1198,4.8117
122030,37.4493,81.4945,36.7451,29.1075,4.8098
122040,39.6384,81.7554,36.7527,29.1121,4.8129
122050,40.42,81.3155,36.7538,29.1144,4.8132
122060,36.6645,80.9138,36.7537,29.1142,4.8139
122070,36.3982,80.9235,36.7625,29.1193,4.8148
122080,36.7551,80.8865,36.7593,29.1175,4.8131
122090,36.8508,80.8523,36.7564,29.113,4.8114
122100,35.2095,80.7534,36.7806,29.1505,4.7534
122110,37.4287,80.5455,36.7791,29.149,4.7508
122120,33.7788,80.4711,36.7871,29.1558,4.7516
122130,33.7344,80.4093,36.8133,29.1774,4.75
122140,33.8942,80.4388,36.8108,29.1752,4.7618
122150,33.7102,80.5133,36.8111,29.175,4.7607
122160,33.8684,80.3649,36.7874,29.1627,4.169
122170,37.5743,80.5411,36.7829,29.1511,4.1992
122180,40.7052,80.7408,36.7901,29.1553,4.2056
122190,41.387,80.7804,36.7914,29.1574,4.208
122200,41.4128,80.9277,36.7885,29.1519,4.2058
122210,42.5145,81.2779,36.7897,29.1536,4.206
122220,43.7704,81.8734,36.7728,29.1398,5.6498
122230,45.7421,82.1186,36.7858,29.152,5.6246
122240,44.8421,82.3912,36.787,29.1523,5.6405
122250,42.4539,82.4681,36.7885,29.1552,5.6391
122260,41.6674,82.6006,36.7875,29.1527,5.6405
122270,40.2278,82.5896,36.7863,29.1516,5.6415
122280,38.1281,82.522,36.7771,29.1424,5.4137
122290,37.9548,82.3274,36.7879,29.1532,5.4143
122300,35.3168,82.2599,36.8009,29.1658,5.4177
122310,35.6173,82.255,36.7927,29.1582,5.4142
122320,35.7349,82.289,36.7968,29.1638,5.4163
122330,36.2216,82.3014,36.797,29.164,5.4163
122340,35.6363,82.3142,36.7951,29.1628,4.6704
122350,38.1079,82.4414,36.795,29.1637,4.671
122360,39.0521,82.5699,36.7936,29.161,4.671
122370,38.8684,82.6174,36.7847,29.1585,4.6734
122380,37.8898,82.6178,36.801,29.1761,4.6724
122390,37.2726,82.6125,36.8096,29.1869,4.6634
122400,36.6074,82.6994,36.8057,29.1793,4.6251
122410,42.0344,82.6898,36.8132,29.1853,4.6262
122420,39.7827,82.7827,36.8116,29.1835,4.625
122430,41.2551,83.0975,36.8098,29.1841,4.5999
122440,42.933,83.148,36.8157,29.1885,4.6018
122450,47.3157,83.6322,36.8255,29.1949,4.6095
122460,47.0764,83.9363,36.8373,29.2031,5.8011
122470,47.4345,84.1049,36.8399,29.2068,5.801
122480,43.7545,84.0365,36.8318,29.198,5.8069
122490,42.4847,83.8889,36.8344,29.201,5.8035
122500,43.0361,83.961,36.8423,29.2076,5.8007
122510,45.6973,84.0899,36.8614,29.224,5.7826
122520,44.9014,83.9974,36.849,29.2139,6.4005
122530,46.6052,83.8533,36.8701,29.2203,6.3814
122540,45.5558,83.9673,36.8842,29.2328,6.3889
122550,47.3529,84.1201,36.8809,29.2288,6.4113
122560,46.991,84.2131,36.8905,29.2354,6.3944
122570,47.7694,84.2385,36.8554,29.2025,6.4139
122580,46.5234,83.8654,36.8788,29.2246,6.4781
122590,47.9862,83.8899,36.8786,29.2223,6.4667
122600,45.3775,83.781,36.8789,29.2224,6.4667
122610,43.4083,83.9401,36.8791,29.2225,6.4667
122620,43.7542,83.9717,36.8794,29.2227,6.4667
122630,46.9777,84.2831,36.88,29.2241,6.4673
122640,55.5391,85.2774,36.8783,29.2204,6.2331
122650,57.067,85.8638,36.8794,29.2228,6.2429
122660,56.3677,86.1501,36.876,29.2198,6.2255
122670,55.6366,86.3687,36.873,29.2208,6.2464
122680,53.7478,86.4652,36.8728,29.2153,6.2407
122690,53.2132,86.1857,36.868,29.2131,6.2512
122700,50.9754,85.8679,36.8744,29.2217,6.3705
122710,51.83,85.6422,36.878,29.2234,6.376
122720,49.0026,85.4814,36.8797,29.2247,6.3751
122730,47.5506,85.4249,36.8799,29.2249,6.3751
122740,48.6052,85.3305,36.8801,29.2251,6.3751
122750,48.6002,85.038,36.8724,29.2153,6.3715
122760,46.5465,84.6266,36.8742,29.2174,5.8853
122770,47.24,84.4204,36.8742,29.2196,5.8884
122780,49.5234,84.5629,36.8762,29.2218,5.8888
122790,51.1991,84.7867,36.8684,29.2123,5.8859
122800,51.4849,84.5723,36.8778,29.2228,5.8873
122810,49.4239,84.3018,36.8794,29.2244,5.8884
122820,47.7404,84.1709,36.8792,29.2241,6.8153
122830,55.0086,84.9089,36.882,29.2268,6.8152
122840,53.0409,84.7428,36.8821,29.2238,6.8128
122850,50.5592,84.4259,36.8825,29.2202,6.8171
122860,52.1073,84.2335,36.8806,29.2248,6.8145
122870,52.1996,83.8172,36.8815,29.2255,6.815
122880,51.1641,84.1194,36.8827,29.2258,6.0871
122890,50.7313,83.9967,36.881,29.2213,6.086
122900,48.7699,83.7401,36.8846,29.2264,6.0848
122910,46.5208,83.6559,36.8807,29.223,6.0844
122920,46.952,83.6005,36.8823,29.2248,6.0853
122930,45.328,83.4453,36.8825,29.2233,6.0856
122940,43.3433,83.3954,36.8785,29.221,6.5987
122950,44.2012,83.2451,36.8834,29.2238,6.5969
122960,42.0699,83.0922,36.8836,29.224,6.5969
122970,42.7454,83.2467,36.8846,29.2262,6.5988
122980,42.0707,83.0889,36.884,29.2244,6.5969
122990,41.7585,83.0323,36.8862,29.2263,6.5981
123000,41.1897,82.941,36.8886,29.2313,6.2565
123010,44.076,82.8126,36.9058,29.2458,6.2578
123020,39.2741,82.7995,36.9048,29.2443,6.2593
123030,39.0154,82.9383,36.9108,29.2519,6.2773
123040,39.2927,82.8804,36.9011,29.2388,6.271
123050,45.4665,83.3167,36.9018,29.2446,6.2845
123060,55.8491,83.274,36.9072,29.2486,5.4902
123070,57.6697,83.3015,36.8588,29.2166,5.5222
123080,55.3984,83.458,36.8894,29.2391,5.5117
123090,53.1777,83.333,36.8618,29.2113,5.5061
123100,54.3873,83.1432,36.8587,29.209,5.5136
123110,50.9653,82.7032,36.8519,29.2085,5.5128
123120,47.5981,82.6587,36.8814,29.2254,6.1089
123130,47.9261,82.7071,36.908,29.2504,6.1122
123140,45.3015,82.6621,36.921,29.2599,6.1145
123150,43.5829,82.4949,36.9075,29.2488,6.1134
123160,41.2003,82.3259,36.9056,29.2469,6.1138
123170,39.0979,82.3426,36.9069,29.2479,6.1142
123180,36.8602,82.3084,36.9022,29.2428,5.6183
123190,37.4131,82.3212,36.9006,29.2421,5.62
123200,37.3055,82.3811,36.9009,29.2494,5.6235
123210,35.5443,82.2162,36.9047,29.25,5.6228
123220,36.7046,82.3833,36.9058,29.2535,5.6243
123230,37.0107,82.3375,36.905,29.2523,5.6237
123240,35.6849,82.179,36.9094,29.2538,5.3419
123250,36.2235,82.2072,36.8975,29.2451,5.3351
123260,37.7727,82.4328,36.9019,29.2484,5.335
123270,39.7927,82.5679,36.9014,29.2464,5.334
123280,40.158,82.5733,36.9025,29.2476,5.3331
123290,44.7265,82.8857,36.9003,29.248,5.3364
123300,45.7859,82.9601,36.8991,29.2446,5.476
123310,46.015,82.449,36.8277,29.195,5.4575
123320,39.9068,82.359,36.8405,29.2056,5.4643
123330,36.4389,82.1166,36.8239,29.1927,5.4611
123340,39.6477,82.1804,36.8533,29.2214,5.4615
123350,43.6468,82.233,36.8403,29.212,5.4524
123360,40.4189,82.1061,36.8064,29.1767,5.5579
123370,40.2627,82.0838,36.8011,29.1747,5.5544
123380,38.6881,82.1294,36.7908,29.163,5.5567
123390,39.191,82.3149,36.8175,29.1863,5.5863
123400,38.4809,82.548,36.8618,29.2155,5.5818
123410,38.4183,82.496,36.8606,29.2228,5.611
123420,39.0091,82.6473,36.8783,29.2321,5.5898
123430,38.7829,82.3906,36.8733,29.2308,5.5875
123440,38.1727,82.7504,36.9855,29.3078,5.5825
123450,42.3252,83.14,36.9857,29.308,5.5825
123460,41.7466,83.2178,36.9847,29.3098,5.6196
123470,41.9926,83.2544,37.0402,29.3326,5.6492
123480,39.5113,82.7588,37.0296,29.3232,6.2844
123490,39.7874,82.5522,37.0327,29.3248,6.2853
123500,38.1007,82.4391,37.0207,29.3058,6.3001
123510,37.5693,82.1971,37.0262,29.3172,6.3014
123520,37.5866,82.1879,37.0274,29.3205,6.3038
123530,40.1694,82.5156,37.0266,29.3175,6.3014
123540,41.3005,82.882,36.9563,29.2563,5.6668
123550,42.4057,82.9198,36.9839,29.2906,5.6449
123560,40.3636,82.7234,36.9124,29.2263,5.5977
123570,40.3062,82.8042,36.8841,29.209,5.568
123580,40.8873,82.9672,36.8844,29.2091,5.568
123590,41.7131,83.1522,36.7707,29.11,5.5307
123600,44.2127,83.9339,36.7252,29.0931,6.4979
123610,51.2645,84.471,36.7285,29.095,6.4989
123620,47.057,84.6997,36.7287,29.0952,6.4989
123630,46.3415,84.6458,36.7283,29.0947,6.4991
123640,45.5144,84.2396,36.7026,29.0778,6.5183
123650,42.8556,83.8448,36.6959,29.0767,6.5464
123660,39.1037,83.6091,36.7386,29.1064,6.5205
123670,41.7932,83.6581,36.7249,29.0922,6.5179
123680,40.8552,83.7628,36.7305,29.0989,6.513
123690,42.5621,84.0026,36.6996,29.0681,6.4854
123700,46.6499,84.072,36.7371,29.1044,6.5274
123710,49.1008,83.7889,36.7344,29.1026,6.5215
123720,46.1189,83.5699,36.7181,29.0874,7.1751
123730,46.4354,83.2944,36.6922,29.0607,7.1204
123740,43.7692,82.9941,36.7117,29.0685,7.1189
123750,41.6824,82.7173,36.722,29.0937,7.1319
123760,41.515,82.7287,36.7039,29.0841,7.1363
123770,42.5303,82.8585,36.7184,29.0991,7.1237
123780,41.5245,82.7319,36.6858,29.0697,6.3994
123790,40.3016,82.763,36.6932,29.0772,6.3977
123800,37.9798,82.6054,36.6847,29.0675,6.3966
123810,37.6181,82.6754,36.6941,29.0784,6.4001
123820,39.9285,82.8105,36.7093,29.0908,6.4028
123830,37.7178,82.5422,36.6946,29.0787,6.4001
123840,38.1783,82.576,36.6876,29.0704,6.2607
123850,40.1963,82.5085,36.6908,29.0719,6.2597
123860,37.199,82.4841,36.7013,29.0904,6.2724
123870,40.3917,82.8876,36.6969,29.0853,6.2648
123880,43.3749,83.0008,36.6959,29.0885,6.2687
123890,37.6687,82.5453,36.6981,29.0885,6.2666
123900,34.135,82.3761,36.6905,29.0866,6.4662
123910,38.1966,82.6156,36.7122,29.1016,6.4922
123920,35.8122,82.6219,36.7329,29.1112,6.4946
123930,36.6606,82.7153,36.7198,29.1022,6.4872
123940,37.2954,83.0148,36.7203,29.0983,6.4782
123950,38.3071,83.2787,36.7268,29.0915,6.4841
123960,39.6973,83.4154,36.7499,29.1135,5.4489
123970,38.5316,83.3971,36.7473,29.1114,5.4462
123980,37.3617,83.5509,36.7477,29.1149,5.4462
123990,39.1983,83.8182,36.7502,29.1147,5.4478
124000,37.5264,83.8722,36.7467,29.1133,5.4496
124010,37.6835,83.9157,36.7599,29.1266,5.4539
124020,36.891,83.7885,36.7237,29.0985,5.7764
124030,37.9483,83.864,36.7288,29.0971,5.809
124040,38.534,84.2336,36.7221,29.0909,5.8081
124050,38.3533,84.1808,36.7348,29.1006,5.8097
124060,39.7307,84.0714,36.7371,29.104,5.8083
124070,39.7249,84.18,36.7373,29.1042,5.8083
124080,39.0181,83.9949,36.751,29.1173,6.6884
124090,39.6953,83.7833,36.7516,29.1186,6.688
124100,38.6673,83.6166,36.7513,29.1185,6.6886
124110,39.3222,83.4634,36.7456,29.1125,6.6879
124120,38.143,83.2148,36.7581,29.1269,6.6845
124130,36.6918,83.0708,36.7562,29.125,6.6824
124140,34.9814,82.9228,36.7661,29.1267,6.2781
124150,35.8179,82.8821,36.75,29.1161,6.272
124160,34.4475,82.8394,36.7535,29.1203,6.2793
124170,35.086,82.73,36.7731,29.1388,6.2786
124180,34.5206,82.5502,36.7468,29.1067,6.2873
124190,34.5191,82.7054,36.739,29.1002,6.2752
124200,36.6856,82.8124,36.7207,29.0931,6.3148
124210,41.8312,83.0759,36.7209,29.097,6.2984
124220,41.7079,83.2633,36.7181,29.0954,6.2975
124230,43.7834,83.4791,36.7122,29.0904,6.2904
124240,43.8422,83.5657,36.7164,29.0943,6.2968
124250,41.4565,83.3887,36.7086,29.0899,6.2856
124260,38.3952,83.1228,36.7248,29.114,5.7585
124270,41.448,83.1603,36.6924,29.0877,5.774
124280,40.3499,83.1907,36.7202,29.1131,5.7707
124290,39.6009,83.0917,36.7184,29.1107,5.7698
124300,37.9953,82.8085,36.7154,29.1062,5.771
124310,37.2115,82.6514,36.7186,29.111,5.7698
124320,37.2915,82.7239,36.7106,29.0903,5.6196
124330,39.5165,82.8141,36.7025,29.0816,5.622
124340,36.5394,82.5625,36.6829,29.0608,5.6289
124350,36.1599,82.5544,36.6834,29.0606,5.6288
124360,42.0806,83.2988,36.6836,29.0601,5.6279
124370,41.3524,83.3845,36.7225,29.088,5.6613
124380,41.9906,83.4708,36.7153,29.0819,4.8697
124390,42.202,83.4064,36.7184,29.0869,4.874
124400,40.0765,83.3225,36.7239,29.0905,4.8745
124410,39.6229,83.3096,36.7222,29.0883,4.873
124420,38.3091,83.154,36.7243,29.0899,4.8731
124430,37.8004,83.1804,36.7245,29.0914,4.8748
124440,37.5823,82.9568,36.7084,29.0796,4.9
124450,39.3258,82.8111,36.7158,29.0924,4.9032
124460,35.6794,82.6135,36.7234,29.0908,4.8941
124470,35.9967,82.5728,36.7097,29.0782,4.8858
124480,37.5102,82.7283,36.7529,29.1217,4.9114
124490,36.4288,82.8649,36.7442,29.1142,4.9071
124500,36.9659,82.9563,36.7565,29.1287,5.5135
124510,40.8166,83.0443,36.7643,29.1357,5.5107
124520,39.0147,83.2783,36.7641,29.1353,5.5085
124530,40.6104,83.4906,36.7561,29.1311,5.5149
124540,42.729,83.8755,36.809,29.1777,5.515
124550,42.0471,83.7295,36.7492,29.1287,5.5105
124560,40.0224,83.4134,36.7475,29.1257,9.6582
124570,42.6688,83.7687,36.7564,29.1334,9.6602
124580,40.9708,83.8579,36.7493,29.1283,9.6666
124590,40.9123,84.011,36.7556,29.1328,9.6624
124600,41.1274,84.0804,36.7442,29.1385,9.6061
124610,38.1721,84.0435,36.7251,29.1164,9.6513
124620,37.6683,83.8235,36.7285,29.1156,8.4467
124630,39.9064,83.9194,36.7286,29.1269,8.3966
124640,38.753,83.9604,36.7214,29.1149,8.4227
124650,38.073,84.0558,36.7167,29.1138,8.4382
124660,38.0445,83.8113,36.7186,29.1168,8.4387
124670,38.3348,83.5515,36.7117,29.1122,8.444
124680,38.4769,83.4624,36.7077,29.1081,5.6079
124690,40.624,83.2679,36.7107,29.1094,5.6098
124700,39.0007,83.2136,36.7171,29.1157,5.6125
124710,37.6034,83.0275,36.7125,29.1116,5.61
124720,36.6235,82.8677,36.6983,29.1007,5.6076
124730,37.2075,82.8388,36.6953,29.0954,5.6061
124740,36.6887,82.8086,36.7145,29.1147,4.1863
124750,38.1738,82.8348,36.7245,29.1223,4.1899
124760,36.9573,82.897,36.7302,29.1308,4.1977
124770,34.6596,82.7632,36.7131,29.1144,4.188
124780,33.7532,82.673,36.7196,29.1183,4.1876
124790,32.7279,82.6111,36.7198,29.1243,4.1922
124800,34.3661,82.7987,36.7168,29.1185,4.542
124810,37.588,82.7478,36.7228,29.1216,4.5539
124820,33.8866,82.6556,36.7216,29.1218,4.5541
124830,34.3541,82.702,36.7229,29.1239,4.5568
124840,35.4639,82.761,36.7219,29.1218,4.5543
124850,34.262,82.6637,36.7193,29.1171,4.5546
124860,32.7397,82.4293,36.7268,29.1201,5.0458
124870,32.2126,82.289,36.7206,29.1201,5.0522
124880,29.8677,82.259,36.7208,29.1163,5.0551
124890,30.5291,82.2867,36.7298,29.1263,5.0511
124900,34.5963,82.5322,36.7469,29.1292,5.0243
124910,35.3947,82.5315,36.7543,29.1468,5.0543
124920,35.385,82.504,36.7524,29.1438,5.2865
124930,36.0734,82.4636,36.7614,29.1486,5.2851
124940,34.7827,82.4892,36.7589,29.1474,5.2855
124950,32.2928,82.3682,36.7065,29.1203,5.3043
124960,31.2739,82.3567,36.7371,29.1321,5.2803
124970,30.5436,82.3101,36.7469,29.1399,5.2842
124980,31.2891,82.349,36.7738,29.1781,6.3357
124990,35.8636,82.6883,36.7416,29.1477,6.3398
125000,36.2258,82.9609,36.7433,29.1399,6.3424
125010,40.9145,83.5652,36.7494,29.1454,6.3396
125020,43.7316,84.0549,36.7429,29.1384,6.3409
125030,40.376,83.8744,36.7421,29.1391,6.3413
125040,35.5559,83.6543,36.7314,29.1199,6.9163
125050,35.4438,83.5387,36.7065,29.1005,6.917
125060,33.7691,83.294,36.7331,29.1216,6.9181
125070,31.0906,82.8086,36.7212,29.106,6.9256
125080,29.6547,82.5078,36.7122,29.0981,6.9264
125090,30.7451,82.5095,36.7108,29.098,6.9211
125100,32.8019,82.5212,36.7948,29.1719,7.7144
125110,43.3819,82.4445,36.7306,29.1076,7.7162
125120,43.1011,82.6982,36.7235,29.1,7.7072
125130,44.4108,83.002,36.7263,29.105,7.7167
125140,45.1278,82.9703,36.7173,29.0908,7.7073
125150,42.034,82.9927,36.7381,29.1118,7.7082
125160,41.7913,83.1701,36.7339,29.1099,7.297
125170,40.7308,83.1357,36.7165,29.096,7.2981
125180,40.0516,83.4233,36.7229,29.1012,7.293
125190,44.9768,83.8676,36.7318,29.1163,7.3
125200,46.567,84.2276,36.7417,29.1206,7.2999
125210,43.3791,84.3154,36.7341,29.1138,7.298
125220,39.5157,84.2414,36.7363,29.1108,7.9118
125230,39.7263,84.1815,36.7389,29.1157,7.9096
125240,38.3592,83.9634,36.7451,29.1217,7.9093
125250,37.4691,83.9007,36.7419,29.1173,7.9011
125260,36.6697,83.4346,36.7527,29.1197,7.8917
125270,35.4833,83.2021,36.7333,29.1076,7.8947
125280,34.4743,83.2477,36.7515,29.1158,10.3268
125290,37.0989,83.2257,36.7665,29.1248,10.3316
125300,36.3918,83.2919,36.7507,29.1093,10.3215
125310,36.6549,83.2579,36.7599,29.1186,10.3238
125320,36.3869,83.1351,36.7659,29.1227,10.3243
125330,34.2448,83.0043,36.8142,29.173,10.3256
125340,35.1777,82.8327,36.733,29.1005,8.327
125350,36.8228,82.6504,36.7099,29.0849,8.3203
125360,32.9866,82.5957,36.7204,29.098,8.3272
125370,32.8636,82.7287,36.7283,29.1071,8.3159
125380,31.081,82.5128,36.733,29.1104,8.3199
125390,29.7391,82.2555,36.728,29.1034,8.3175
125400,29.16,82.2419,36.7701,29.1396,7.7434
125410,32.7349,82.1297,36.7666,29.1345,7.7579
125420,33.9148,82.5211,36.7645,29.1356,7.7471
125430,35.2178,82.6454,36.7658,29.1373,7.7361
125440,36.8633,82.9252,36.7935,29.1601,7.7675
125450,37.0708,82.7979,36.7788,29.1512,7.7548
125460,34.6892,82.4804,36.8032,29.1672,6.4343
125470,33.1813,82.2692,36.7808,29.1425,6.4167
125480,29.5878,82.1817,36.7929,29.1532,6.4201
125490,27.5491,81.9665,36.7923,29.1533,6.4199
125500,27.1277,81.9968,36.7933,29.1535,6.4201
125510,27.2481,81.9093,36.7911,29.1517,6.4238
125520,29.9411,81.9064,36.7917,29.1518,4.8706
125530,31.2857,81.9022,36.7893,29.1507,4.8714
125540,28.3962,81.9773,36.7866,29.1479,4.8775
125550,27.523,82.1158,36.8217,29.1654,4.9088
125560,27.2631,82.0416,36.8189,29.1659,4.8958
125570,26.7513,82.0447,36.8333,29.1772,4.9008
125580,26.078,82.1347,36.824,29.1715,4.5455
125590,29.6539,82.263,36.8189,29.1678,4.5453
125600,28.5658,82.3237,36.7988,29.1488,4.5443
125610,26.8811,82.2402,36.7928,29.143,4.5481
125620,31.5737,82.4705,36.7943,29.1442,4.5452
125630,38.3747,83.4012,36.7869,29.1355,4.5489
125640,35.4728,83.3248,36.792,29.1395,5.2043
125650,34.9076,83.1239,36.8042,29.1527,5.2096
125660,34.1265,83.2248,36.8042,29.1534,5.211
125670,32.6906,83.0689,36.7882,29.1323,5.1705
125680,31.4829,82.8085,36.7722,29.1176,5.1598
125690,32.8045,82.8033,36.7636,29.114,5.1586
125700,30.6358,82.6536,36.7727,29.119,4.8452
125710,33.0935,82.4981,36.7608,29.1099,4.8287
125720,28.477,82.2705,36.7503,29.1038,4.831
125730,27.6516,82.3032,36.7664,29.1148,4.8269
125740,28.9705,82.2912,36.7566,29.1061,4.8265
125750,29.2311,82.2356,36.767,29.1165,4.8279
125760,30.2703,82.5124,36.7686,29.1185,3.8201
125770,32.5619,82.5399,36.7765,29.1299,3.8281
125780,30.4351,82.5181,36.783,29.1356,3.8333
125790,32.2229,82.4964,36.7787,29.1285,3.8304
125800,30.2668,82.4619,36.7848,29.1367,3.8336
125810,30.5303,82.5032,36.788,29.1384,3.8394
125820,30.9906,82.5468,36.7756,29.1198,3.9485
125830,32.4351,82.5587,36.8126,29.1591,3.9909
125840,30.8821,82.6198,36.8123,29.1587,3.9777
125850,31.9813,82.738,36.8159,29.1623,3.9916
125860,30.6679,82.6562,36.8141,29.1614,3.9919
125870,30.5976,82.651,36.8158,29.1624,3.9923
125880,29.9923,82.7485,36.8217,29.1691,5.7379
125890,32.4837,82.8624,36.8008,29.1527,5.7402
125900,33.2631,83.1295,36.8043,29.1454,5.749
125910,31.2889,83.1348,36.7703,29.1305,5.7282
125920,31.7127,83.2265,36.7673,29.1216,5.7403
125930,31.4088,83.3521,36.7753,29.1293,5.7363
125940,32.6604,83.6414,36.7793,29.134,5.037
125950,37.1733,83.8969,36.786,29.1393,5.0381
125960,37.966,84.0527,36.7799,29.1327,5.0358
125970,37.9076,84.1272,36.7842,29.1333,5.0392
125980,37.836,84.2655,36.8003,29.1425,5.0373
125990,36.6238,84.301,36.7747,29.119,5.0384
126000,35.945,84.3517,36.7931,29.14,5.8487
126010,41.4836,84.4869,36.7862,29.1315,5.8425
126020,42.0464,84.6106,36.7864,29.1317,5.8425
126030,42.1144,84.4557,36.7868,29.1329,5.8461
126040,43.9319,84.7215,36.7906,29.1357,5.8431
126050,43.098,84.8169,36.7736,29.1173,5.8433
126060,38.7809,84.9088,36.7821,29.1314,8.2787
126070,37.9956,84.7783,36.7822,29.1318,8.2955
126080,36.5489,84.5715,36.7836,29.1336,8.2924
126090,36.7833,84.5804,36.7852,29.1345,8.2956
126100,38.2455,84.715,36.8029,29.156,8.2585
126110,37.1807,84.6327,36.8113,29.1577,8.2521
126120,37.0521,84.7006,36.7921,29.144,5.3964
126130,44.0949,85.104,36.7753,29.1322,5.3992
126140,44.9984,85.4341,36.7515,29.1077,5.401
126150,44.4629,85.9036,36.7641,29.1157,5.3993
126160,46.2449,86.4175,36.7593,29.1116,5.3993
126170,47.4002,86.7131,36.7651,29.1156,5.3974
126180,51.7776,86.8799,36.7597,29.111,5.612
126190,52.9183,86.555,36.7616,29.1099,5.61
126200,48.4572,86.2068,36.7648,29.1148,5.6124
126210,44.8947,85.9357,36.7584,29.1125,5.6163
126220,42.9383,85.5012,36.7236,29.066,5.5528
126230,42.0832,85.475,36.7256,29.07,5.5546
126240,40.0447,85.2536,36.7267,29.0714,5.7997
126250,39.3805,85.318,36.7437,29.0816,5.8108
126260,36.534,84.9454,36.7386,29.0786,5.8285
126270,36.0673,84.9914,36.787,29.1197,5.8227
126280,41.1874,85.1105,36.7723,29.0977,5.8308
126290,40.9366,84.8677,36.7593,29.0917,5.8525
126300,41.0565,84.6514,36.7358,29.0713,6.2631
126310,43.414,84.5162,36.742,29.0743,6.2559
126320,39.0843,84.3784,36.7343,29.0706,6.2542
126330,36.9597,84.1621,36.7394,29.0698,6.253
126340,37.3848,83.9652,36.7473,29.0814,6.2591
126350,37.1011,83.8108,36.7575,29.0953,6.271
126360,36.5453,83.7721,36.7585,29.0907,5.7813
126370,40.3502,83.9236,36.7774,29.1128,5.8225
126380,43.5462,84.5553,36.7574,29.086,5.7988
126390,48.8539,85.3095,36.7802,29.1097,5.8337
126400,50.0838,85.3586,36.7807,29.1066,5.8301
126410,50.8133,85.3085,36.7623,29.0918,5.8165
126420,48.4716,84.919,36.7611,29.0887,6.4975
126430,47.401,84.6188,36.7496,29.0781,6.5131
126440,46.8292,84.5214,36.7612,29.0888,6.4986
126450,44.7265,84.3283,36.7704,29.0962,6.5074
126460,42.5066,84.2236,36.7506,29.0801,6.4796
